Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompaniesRotation,PercYearsCurrManager,PercYearsLastPromotion,PercYearsCurrentRole,MonthlyIncome_cat_encode,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Gender_Male,Department_Research & Development,Attrition_Yes,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
34,3,1,1,3,2,4,0,3,3,0,7,1,2,6,2,0,4,0.0,0.6666666666666666,0.0,0.3333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
37,10,4,4,2,2,4,2,3,3,2,8,5,3,1,0,0,0,4.0,0.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,4,1,4,3,1,4,1,3,2,1,7,3,4,7,7,5,6,7.0,0.8571428571428571,0.7142857142857143,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1
26,21,3,1,3,1,3,1,4,3,1,1,1,2,1,1,0,0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
33,25,3,1,2,1,2,4,4,2,0,5,1,3,2,2,2,2,1.25,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
42,2,2,4,3,4,1,0,3,4,1,23,3,3,15,6,7,7,0.0,0.3181818181818182,0.5909090909090909,0.2727272727272727,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
28,1,3,1,2,1,2,1,3,1,2,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
50,1,4,4,3,2,3,3,3,4,0,5,4,3,1,0,0,0,1.6666666666666667,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
33,7,3,4,3,2,2,0,3,3,1,4,3,3,3,2,0,2,0.0,0.6666666666666666,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,3,4,3,2,1,4,3,3,4,2,6,2,3,1,0,0,0,2.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
48,1,4,1,4,4,4,2,4,3,0,23,3,2,5,4,2,1,10.0,0.2,0.4,0.8,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
45,9,4,2,2,2,3,1,3,4,1,15,2,3,15,9,4,9,10.0,0.8,0.26666666666666666,0.6666666666666666,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52,7,4,2,3,3,2,7,3,4,0,18,4,3,8,6,4,0,2.5714285714285716,0.0,0.5,0.75,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
38,10,4,3,2,3,3,0,3,2,2,9,2,3,8,7,2,7,0.0,0.875,0.25,0.875,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
29,28,4,3,3,1,4,4,4,1,1,11,1,3,7,5,1,7,2.75,1.0,0.14285714285714285,0.7142857142857143,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28,3,3,4,3,3,2,0,3,2,2,10,3,2,9,7,1,7,0.0,0.7777777777777778,0.1111111111111111,0.7777777777777778,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,3,1,1,3,4,3,3,3,4,1,23,3,3,12,9,4,9,7.666666666666667,0.75,0.3333333333333333,0.75,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,2,2,4,3,3,2,7,3,3,0,10,2,3,1,0,0,0,1.4285714285714286,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
43,27,3,3,3,3,1,7,3,3,1,18,1,3,8,7,0,1,2.25,0.125,0.0,0.875,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39,2,3,1,3,4,4,7,3,4,2,21,4,3,15,7,7,5,3.0,0.2777777777777778,0.6111111111111112,0.3888888888888889,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
40,14,3,3,2,5,3,1,3,1,0,21,2,4,15,7,4,9,10.0,0.45,0.2,0.35,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
21,1,1,4,2,1,2,1,3,3,0,2,5,4,2,2,2,2,2.0,1.0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
39,9,3,3,3,2,2,7,3,3,0,9,2,2,5,4,0,3,1.0,0.6,0.0,0.8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
36,18,4,1,3,2,4,2,4,1,0,18,1,3,11,9,0,9,9.0,0.8181818181818182,0.0,0.8181818181818182,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
31,20,3,3,4,1,4,0,3,1,1,3,4,3,2,2,2,2,0.0,1.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
28,2,1,1,2,1,2,0,3,1,0,6,2,1,5,3,0,4,0.0,0.8,0.0,0.6,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
35,11,2,4,3,2,4,1,3,4,1,5,3,3,5,2,0,2,5.0,0.4,0.0,0.4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49,8,4,4,2,4,2,6,3,2,1,22,3,3,9,8,2,3,3.6666666666666665,0.3333333333333333,0.2222222222222222,0.8888888888888888,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
34,2,2,4,3,2,3,2,3,4,0,5,3,2,3,2,0,2,2.5,0.6666666666666666,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
29,10,3,4,3,1,2,0,3,4,2,8,2,2,7,5,1,1,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42,29,3,2,1,2,4,4,3,1,0,16,3,3,1,0,0,0,4.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
29,8,1,2,2,2,4,1,3,3,1,10,2,2,10,7,1,2,10.0,0.2,0.1,0.7,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
38,1,3,3,4,1,3,1,3,4,1,7,2,4,7,6,5,0,7.0,0.0,0.7142857142857143,0.8571428571428571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
28,6,3,3,2,1,3,1,3,4,1,3,2,3,3,1,0,2,3.0,0.6666666666666666,0.0,0.3333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
18,8,1,3,3,1,3,1,3,4,0,1,1,3,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
33,9,4,1,3,2,1,0,3,1,0,6,3,3,5,2,0,3,0.0,0.6,0.0,0.4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
41,12,4,2,3,1,4,3,3,1,1,6,4,3,1,0,0,0,2.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
31,15,3,3,3,1,3,1,3,3,1,2,5,2,2,2,2,2,2.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
37,25,2,3,2,2,4,7,3,3,2,9,2,3,6,2,1,3,1.2857142857142858,0.5,0.16666666666666666,0.3333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,6,3,4,2,1,3,1,3,3,1,4,1,3,4,2,2,2,4.0,0.5,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
34,9,1,2,3,2,3,1,4,1,0,6,3,2,6,5,1,3,6.0,0.5,0.16666666666666666,0.8333333333333334,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,8,4,3,3,1,3,1,3,2,0,6,2,1,5,4,1,4,6.0,0.8,0.2,0.8,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
29,23,1,4,2,3,1,1,3,1,1,11,3,1,11,8,3,9,10.0,0.9090909090909091,0.2727272727272727,0.7272727272727273,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
40,9,4,2,3,3,3,7,3,3,0,20,3,2,15,7,2,9,2.2222222222222223,0.7222222222222222,0.1111111111111111,0.3888888888888889,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
42,12,3,3,3,4,1,0,3,2,0,22,2,2,15,9,7,9,0.0,0.6666666666666666,0.6190476190476191,0.42857142857142855,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
42,4,4,2,3,2,1,7,3,4,0,9,3,4,6,4,1,5,1.2857142857142858,0.8333333333333334,0.16666666666666666,0.6666666666666666,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
35,1,4,4,2,1,3,6,3,2,1,10,2,3,8,0,1,7,1.6666666666666667,0.875,0.125,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
24,24,3,4,3,1,2,7,4,4,0,6,2,3,4,3,1,2,0.75,0.5,0.25,0.75,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
28,12,1,3,3,1,4,1,3,4,0,1,4,2,1,1,0,0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
26,3,4,1,4,1,4,1,4,2,1,8,2,3,8,7,0,7,8.0,0.875,0.0,0.875,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
30,10,3,3,2,2,3,1,3,1,1,10,3,3,10,3,1,4,10.0,0.4,0.1,0.3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
40,26,2,3,2,2,4,3,3,4,1,16,3,1,1,1,0,0,5.333333333333333,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
35,2,3,3,2,3,2,2,3,2,1,15,2,4,7,7,6,4,7.5,0.5714285714285714,0.8571428571428571,1.0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
34,1,3,4,2,2,1,0,4,3,0,14,3,3,13,9,4,9,0.0,0.6923076923076923,0.3076923076923077,0.6923076923076923,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
35,4,4,4,2,1,4,1,3,2,1,2,2,4,2,2,2,2,2.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
43,9,3,1,1,2,3,7,3,2,0,7,2,2,4,3,1,3,0.875,0.75,0.25,0.75,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
32,2,1,3,3,1,1,1,3,3,2,1,3,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,4,4,4,3,5,1,4,3,4,1,23,2,3,5,2,4,2,7.0,0.4,0.8,0.4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,6,1,2,3,1,4,1,3,1,1,10,5,3,10,8,0,8,10.0,0.8,0.0,0.8,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
19,9,2,3,3,1,1,1,4,3,0,1,4,3,1,1,0,0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
45,7,3,1,3,1,3,4,3,3,1,7,2,2,3,2,0,2,1.75,0.6666666666666666,0.0,0.6666666666666666,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
37,1,3,4,2,2,4,1,3,2,1,14,2,2,14,8,3,9,10.0,0.7857142857142857,0.21428571428571427,0.5714285714285714,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20,3,3,1,2,1,3,1,3,1,0,2,2,2,2,2,1,2,2.0,1.0,0.5,1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
44,10,4,3,3,1,3,1,3,3,0,6,4,3,6,4,0,2,6.0,0.3333333333333333,0.0,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
53,7,2,4,3,5,3,3,3,2,1,23,5,3,7,7,4,7,8.666666666666666,1.0,0.5714285714285714,1.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,15,1,2,1,1,4,0,3,1,1,6,2,2,5,4,1,3,0.0,0.6,0.2,0.8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
22,3,4,3,2,1,4,0,3,2,1,1,5,3,1,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
46,2,3,3,3,4,1,7,4,1,0,23,2,3,15,9,7,9,3.5,0.34615384615384615,0.5769230769230769,0.5769230769230769,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44,17,3,4,1,1,3,2,3,4,0,6,3,3,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
33,2,3,2,3,1,3,1,3,4,1,5,2,3,5,4,1,4,5.0,0.8,0.2,0.8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
41,5,2,1,2,1,1,6,3,1,1,5,2,1,1,0,0,0,0.8333333333333334,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
30,29,4,3,3,2,1,7,3,3,2,8,3,3,4,3,0,3,1.0,0.75,0.0,0.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,2,4,2,3,2,2,5,3,4,2,5,2,3,1,0,0,0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
50,2,3,4,3,4,1,2,4,3,1,23,3,3,2,2,2,2,10.0,1.0,1.0,1.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,19,4,4,2,1,1,1,3,3,2,6,2,3,6,5,3,3,6.0,0.5,0.5,0.8333333333333334,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
46,15,2,4,3,5,2,5,3,1,1,23,2,3,4,2,0,3,5.0,0.75,0.0,0.5,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
35,17,4,3,3,2,1,3,3,4,2,15,2,3,7,7,1,7,5.0,1.0,0.14285714285714285,1.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
24,17,2,4,3,1,2,1,3,1,1,1,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
33,25,3,2,3,2,3,1,3,1,1,10,3,2,10,7,0,1,10.0,0.1,0.0,0.7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,6,4,3,1,1,3,1,3,3,1,7,4,3,7,7,1,7,7.0,1.0,0.14285714285714285,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
30,7,4,3,3,2,3,1,3,1,2,10,4,2,10,7,7,9,10.0,0.9,0.8,0.7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
44,29,4,4,3,2,4,1,4,2,0,20,3,3,15,9,7,9,10.0,0.85,0.65,0.55,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
20,21,3,3,4,1,4,1,3,4,0,2,2,3,2,1,2,2,2.0,1.0,1.0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
46,2,4,4,3,2,4,2,3,3,1,12,3,2,6,3,1,4,6.0,0.6666666666666666,0.16666666666666666,0.5,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
42,2,5,4,4,2,1,7,3,1,1,10,3,4,4,3,0,3,1.4285714285714286,0.75,0.0,0.75,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
60,7,4,2,4,2,4,0,3,2,1,12,3,3,11,7,1,9,0.0,0.8181818181818182,0.09090909090909091,0.6363636363636364,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32,13,3,3,2,1,2,1,4,3,1,2,2,3,2,2,2,2,2.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
32,2,2,4,3,2,3,4,3,4,0,10,2,3,8,7,0,7,2.5,0.875,0.0,0.875,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
36,1,3,3,1,3,1,2,4,3,1,17,2,3,7,7,7,7,8.5,1.0,1.0,1.0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33,9,3,1,3,1,4,0,3,2,1,15,5,3,14,9,4,9,0.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
40,10,3,2,2,2,2,7,3,2,1,7,2,4,5,1,1,3,1.0,0.6,0.2,0.2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,10,4,3,3,2,4,0,3,2,0,5,4,3,4,3,1,1,0.0,0.25,0.25,0.75,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30,1,3,4,3,1,2,0,4,1,1,12,2,3,11,9,5,7,0.0,0.6363636363636364,0.45454545454545453,0.8181818181818182,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
42,26,5,1,3,3,1,3,3,3,0,20,5,3,1,0,0,0,6.666666666666667,0.0,0.0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
35,8,2,3,2,3,4,4,3,2,1,16,5,2,13,2,4,9,4.0,0.9230769230769231,0.3076923076923077,0.15384615384615385,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
27,14,3,1,3,1,1,1,3,4,2,9,3,2,9,7,6,8,9.0,0.8888888888888888,0.6666666666666666,0.7777777777777778,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
54,1,4,4,3,3,3,7,3,1,1,23,2,1,5,4,1,4,4.714285714285714,0.8,0.2,0.8,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44,2,1,1,4,1,4,1,3,4,1,10,5,3,10,5,7,7,10.0,0.7,0.7,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
19,10,3,1,2,1,2,1,4,2,0,1,2,4,1,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
29,1,3,1,3,1,4,1,3,1,2,3,5,3,3,2,1,2,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54,3,3,4,3,4,4,3,3,1,0,23,2,3,10,9,0,9,10.0,0.9,0.0,0.9,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
31,11,2,3,3,2,1,1,3,4,0,6,2,2,6,5,0,1,6.0,0.16666666666666666,0.0,0.8333333333333334,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
31,24,3,3,2,2,1,1,3,2,0,10,2,3,10,9,1,8,10.0,0.8,0.1,0.9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59,3,3,3,2,2,4,5,3,4,0,13,2,3,6,1,0,5,2.6,0.8333333333333334,0.0,0.16666666666666666,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,3,3,3,1,5,4,3,3,2,1,23,2,3,8,7,0,7,8.333333333333334,0.875,0.0,0.875,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
49,4,2,1,2,5,3,2,3,3,1,23,2,4,1,0,0,0,10.0,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
36,3,3,3,3,1,2,1,3,3,0,12,2,2,11,9,0,7,10.0,0.6363636363636364,0.0,0.9090909090909091,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
48,2,2,4,4,1,2,5,3,3,0,7,4,2,1,0,0,0,1.4,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
27,4,2,1,3,1,3,1,3,2,2,5,2,3,5,3,0,3,5.0,0.6,0.0,0.6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
29,7,3,3,3,2,4,1,3,2,2,6,2,3,6,0,1,0,6.0,0.0,0.16666666666666666,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
48,1,3,4,2,5,4,6,3,3,0,23,3,4,1,0,0,0,4.166666666666667,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
29,1,3,4,2,4,4,3,3,2,2,9,2,2,7,7,1,7,3.0,1.0,0.14285714285714285,1.0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34,20,3,3,4,1,3,0,3,4,0,2,5,2,1,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
44,5,3,2,3,5,2,7,3,3,1,23,5,3,15,9,3,9,3.7142857142857144,0.45454545454545453,0.13636363636363635,0.4090909090909091,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,10,5,4,4,3,3,0,3,4,2,10,3,3,9,8,0,8,0.0,0.8888888888888888,0.0,0.8888888888888888,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
19,25,3,2,4,1,4,1,3,4,0,1,2,3,1,0,0,1,1.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
23,1,2,4,3,1,3,1,4,4,1,1,2,3,1,0,0,1,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
25,24,1,3,1,1,4,1,3,4,0,1,4,3,1,0,1,0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
26,4,2,3,3,1,4,1,4,2,0,8,2,2,8,5,2,2,8.0,0.25,0.25,0.625,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
45,2,3,1,1,5,2,2,3,1,0,23,2,3,15,9,1,9,10.0,0.4583333333333333,0.041666666666666664,0.4166666666666667,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
55,8,1,4,2,4,2,1,3,4,1,23,3,3,15,9,7,0,10.0,0.0,0.45454545454545453,0.2727272727272727,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
21,10,2,1,2,1,3,1,4,3,0,2,2,1,2,2,2,2,2.0,1.0,1.0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
46,4,2,4,2,5,2,2,3,3,1,23,2,3,11,4,0,8,10.0,0.7272727272727273,0.0,0.36363636363636365,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,2,3,3,3,2,1,0,3,4,0,4,3,3,3,2,0,2,0.0,0.6666666666666666,0.0,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
51,9,3,4,3,5,2,4,4,1,1,23,5,2,15,9,7,9,7.75,0.3448275862068966,0.3793103448275862,0.3448275862068966,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59,18,4,4,3,3,4,6,3,4,0,23,5,2,9,7,5,4,4.166666666666667,0.4444444444444444,0.5555555555555556,0.7777777777777778,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
34,19,3,3,3,2,2,4,3,3,2,15,2,4,11,8,5,9,3.75,0.9090909090909091,0.45454545454545453,0.7272727272727273,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,1,4,4,3,1,3,0,3,3,0,5,2,2,4,2,0,2,0.0,0.5,0.0,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
44,4,2,3,4,5,1,1,3,4,2,23,4,2,15,9,7,9,10.0,0.52,0.56,0.36,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
34,11,3,3,2,2,2,4,3,4,2,14,5,4,10,9,1,8,3.5,0.8,0.1,0.9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35,6,1,3,3,1,3,0,3,4,0,4,3,3,3,2,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
42,7,4,2,4,2,2,6,3,4,0,18,2,3,1,0,0,0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
43,4,4,4,2,3,4,3,3,4,0,23,3,4,15,7,7,9,7.666666666666667,0.8095238095238095,0.7142857142857143,0.3333333333333333,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
